,0,1,Population_name,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
377,NA18621,NA18621,ASN,0.022437,0.060621,0.00166116,0.00604247,-0.00134597,-0.00214908,-0.00261306,0.00830587,-0.000910207,0.000229902,0.000718061,0.00276172,-0.00176651,0.00692229,-0.0022829,-0.00446109,-0.00190739,-0.00432873,-0.00190446,0.00188259
378,NA18622,NA18622,ASN,0.0221444,0.0609692,0.00171841,0.0188598,0.00212051,0.000612118,0.000493103,-0.00133579,-0.00662043,-0.0048111,-0.00255219,-0.00188975,-0.000251063,0.00283509,-0.00828613,-0.00731007,0.0021927,-0.00251672,0.00653277,-0.0004096
379,NA18623,NA18623,ASN,0.0222884,0.0596884,-8.02877e-05,0.0103681,-0.00666285,0.00497224,0.00966678,0.000201309,0.000945821,-0.000139522,0.00415463,0.00182549,-0.000386488,0.0033244,0.0016477,-0.00517291,0.00304682,-0.000198618,0.00163134,0.00156444
380,NA18624,NA18624,ASN,0.02276,0.0608954,-0.00116773,0.0121017,0.00274806,-0.00163268,-0.00461951,0.00448241,-0.00258213,0.000184005,-0.00107127,0.00102448,0.0010123,0.00802854,0.000735789,-0.00832472,0.00420737,-0.00687122,0.00209422,-0.00633959
381,NA18625,NA18625,ASN,0.0245626,0.0633514,-0.00198159,0.00300738,0.00672934,-0.0045773,0.00215664,-0.00637684,0.000966052,0.00523173,0.00111359,-0.00598122,0.000713093,0.00392028,-0.00376042,-0.00313349,0.00298023,-0.00449745,-0.00356329,0.00214685
382,NA18626,NA18626,ASN,0.0225619,0.0597164,0.00173106,0.00421692,-0.000370868,-0.00548504,0.00286154,-9.92486e-05,-0.00391609,0.000442195,-0.00163033,-0.00136021,-0.000443852,0.00485305,-0.00699736,-0.00155409,0.00315751,-0.00499213,0.00207097,-0.00027956
383,NA18627,NA18627,ASN,0.0225339,0.0612383,-0.000282185,0.0137909,0.0079141,-0.0045829,0.00361711,0.00628097,-0.00272134,0.00278082,0.00434477,-0.00447111,0.00834749,0.00620805,-0.00257611,-0.00669193,0.0046258,-0.00186609,-0.00226065,-0.00750444
384,NA18628,NA18628,ASN,0.0214607,0.0603032,-0.00535701,0.0149988,0.000360371,-0.000486798,0.00106659,0.00515567,-0.00599651,-0.00134342,0.00460002,0.00427864,0.00202988,0.00451827,0.000613892,-0.00421538,0.00772686,0.000582452,0.00268975,-0.00510042
385,NA18630,NA18630,ASN,0.0219729,0.0607314,-0.00599344,0.0175722,0.00890184,-0.00237189,-0.000387765,0.00680046,-0.00106727,0.00489189,-0.000166845,0.0018735,0.00590849,0.00462579,-0.00498458,-0.0022719,0.00133657,-0.00468847,-0.00232577,-0.00757449
386,NA18631,NA18631,ASN,0.0216788,0.0619144,-0.00292262,0.0179564,0.00644222,-0.00556388,-0.00564721,0.00537652,-0.00350115,0.00539452,-0.00116211,-0.00304094,-6.14918e-05,0.00672689,0.00315532,0.00167076,-0.00380755,-0.00523007,-0.00230492,0.00162386
387,NA18632,NA18632,ASN,0.0215039,0.0616964,-0.00189232,0.0129859,0.00490512,0.00163974,0.00365399,0.00185494,0.00220063,0.00461069,0.00622922,-0.00321166,0.00506812,0.00281425,-0.00542336,-0.00376706,0.00380484,0.000644865,-0.00127921,-0.00237329
388,NA18633,NA18633,ASN,0.0216644,0.0614537,0.000968691,0.00539387,0.00262331,-0.00381279,-0.00253986,-0.00109325,-0.000578866,0.00601165,0.00265413,0.0028538,0.00233868,0.00631981,0.00227774,-0.00122693,0.00577831,-0.00224406,0.001385,-0.00265688
389,NA18634,NA18634,ASN,0.021724,0.0607943,-0.00322949,0.0148075,0.00296151,-0.00494511,0.00554262,-0.00367147,-0.00569642,-0.00121805,0.00275287,-0.00424756,0.00076893,-0.00328403,-0.00221075,-0.00169798,0.00438086,0.000939579,0.00816398,0.000319974
390,NA18636,NA18636,ASN,0.020849,0.0610575,0.00221378,0.0156255,0.0057987,-0.00233703,0.00365711,-0.000134057,0.00319726,0.00739353,0.000171643,0.00805898,-0.00294531,0.00370181,-0.000403174,-0.00377954,0.00380769,-0.00454992,0.0031777,-0.0107267
391,NA18638,NA18638,ASN,0.021694,0.0601851,-0.0057898,0.013312,0.0135234,0.00078566,0.00148715,-2.51571e-05,-0.00198035,0.00138385,0.00627551,0.00809419,0.00404863,0.0133932,0.00504582,0.00297911,0.00218681,0.00140566,-0.00255859,-0.00234994
392,NA18640,NA18640,ASN,0.0221807,0.0604189,-0.00273937,0.00294155,0.00829138,-0.00139071,0.00224678,0.00029238,-0.000361796,-0.00157694,0.00453503,0.0057023,0.000164335,-0.000320889,-0.000964999,-0.000193533,0.0031133,-0.00290844,0.00289386,0.000342112
393,NA18642,NA18642,ASN,0.021652,0.0578083,-0.00172185,0.00345504,-0.000260744,-0.000609344,0.00460174,0.000408661,0.000828058,0.00087459,0.00795077,0.00101246,0.00331751,-0.000284698,3.93439e-05,-0.00449526,0.00471699,-0.00586607,-0.00584786,-0.00376888
394,NA18643,NA18643,ASN,0.0212211,0.0599395,0.00447498,0.0107628,0.006333,-0.000998488,0.00380448,0.000717334,-0.00208806,-0.00130904,-0.000997762,-0.00213675,0.00685524,0.00885738,-0.00486248,0.00234076,-0.00352642,-0.00483343,0.000448401,0.000237902
395,NA18745,NA18745,ASN,0.0224756,0.0604379,-0.00131984,0.00713147,-0.000481798,0.00363878,0.00131578,0.00233664,-0.00280173,0.00189123,-0.00308141,0.00318628,0.00423912,0.00670707,0.00321655,-0.00855504,-0.000792689,-0.00296367,0.0015105,-0.000253217
396,NA18853,NA18853,AFR,-0.0715696,0.00270222,0.0115892,-0.000638665,-0.00884037,0.00529323,-0.0135893,0.0227176,0.000701082,-0.0152105,0.0106585,-0.0052976,0.00309104,0.00383957,-0.00857809,-0.00398818,0.00682874,0.0111115,0.00352728,9.83843e-06
397,NA18856,NA18856,AFR,-0.0707878,0.00204065,0.00969756,0.00387877,-0.000383171,0.00658469,-0.00350927,0.0182886,-0.00492274,-0.0181498,0.00427345,-0.00945371,-0.00847158,-0.00755745,-0.00820443,-0.00764164,0.00780015,0.0112887,-0.00993348,0.00132885
398,NA18858,NA18858,AFR,-0.0712927,0.00224074,0.00886416,0.00213446,-0.00239899,0.00333823,-0.00988698,0.0130923,-0.00295676,-0.012997,0.011498,-0.00881066,-0.0113802,0.00573889,-0.0090816,-0.00363955,0.0134182,0.00825198,-0.0020776,-0.00848634
399,NA18861,NA18861,AFR,-0.0716897,0.00293635,0.00967984,0.00107154,0.00211133,0.0100122,-0.00854342,0.0144011,-0.00120787,-0.0105267,0.0027061,-0.0132547,-0.00729487,-0.00087494,-0.00559315,-0.0026926,0.00750157,0.00990483,-0.00731181,0.000111803
400,NA18867,NA18867,AFR,-0.0707425,0.00372902,0.0135893,0.00223116,-0.000787948,-0.000970072,-0.0106557,0.0144815,-0.0042852,-0.00960447,0.00476889,-0.00383568,-0.00275808,-0.000831808,-0.00328018,-0.0090146,0.00406447,0.00710878,5.85343e-05,-0.0042336
401,NA18868,NA18868,AFR,-0.0721616,0.00280569,0.00761835,-0.000118158,0.000857235,0.00187444,-0.0104879,0.0142354,-0.00584284,-0.0133564,0.00108515,-0.00686291,-0.00276715,-0.000963678,-0.00627035,-0.00427443,0.00523133,0.00588429,-0.00486799,-0.00256173
402,NA18870,NA18870,AFR,-0.0717885,0.00289056,0.00717678,-0.000605076,-0.000380315,0.00817723,-0.0102906,0.0175519,-0.00846609,-0.0159226,0.0115575,-0.0089599,-0.00370139,0.00591965,-0.00740643,-0.00036244,0.00725633,0.01571,-0.00344751,-0.00475153
403,NA18871,NA18871,AFR,-0.0720903,0.00293911,0.0141831,-0.00619371,-0.00229528,0.00689408,-0.00437535,0.0182119,-0.00257526,-0.0119753,0.00813288,-0.00762422,-0.00702929,0.00113301,-0.00134552,-0.0100864,-0.00234162,0.008551,-0.010368,-0.0063848
404,NA18873,NA18873,AFR,-0.0713655,0.0024425,0.00903286,-0.000327082,0.00173884,0.00312354,-0.00849551,0.0147511,-0.00341816,-0.0118951,0.00311409,-0.00706602,-0.00505866,-0.00330704,0.000357054,-0.00205431,0.00601453,0.0103612,0.000584791,-0.00274765
405,NA18874,NA18874,AFR,-0.0714028,0.00286197,0.00703418,-0.00313784,-0.000817268,0.00623698,-0.00650052,0.00938053,-0.00489305,-0.00558362,0.000941201,-0.00332945,-0.00624068,0.00346315,-0.00221334,-0.00953142,0.00569237,0.0152109,-0.00134161,0.00112137
406,NA18907,NA18907,AFR,-0.0719337,0.00329579,0.00836884,0.00372278,-0.00206462,0.00441717,-0.00530128,0.00991936,-0.00431882,-0.0143228,0.0135197,-0.0106327,-0.00725363,-0.00409923,-0.00295382,-0.00530595,0.00288351,0.0140121,-0.0014591,-0.00553749
407,NA18908,NA18908,AFR,-0.0715442,0.0030118,0.0122205,0.00553587,0.000761882,-0.000443204,-0.00594702,0.0126191,-0.0044274,-0.0148736,0.00507725,-0.0135282,-0.00228734,-0.00047438,-0.00413014,-0.00469025,0.000582216,0.0130066,0.00248173,-0.00412349
408,NA18909,NA18909,AFR,-0.0716118,0.00219753,0.0164433,0.000122202,-0.00197268,0.00751655,-0.0059121,0.0163388,-0.00785239,-0.0104469,0.0036032,-0.00849348,-0.0152521,-0.00292105,-0.00150675,-0.000553155,0.0077757,0.0050823,-0.00423974,-0.00582046
409,NA18910,NA18910,AFR,-0.0707417,0.0025726,0.00739308,0.00119046,-0.00524614,0.00356148,-0.00426616,0.019177,-0.0135632,-0.0093081,0.00913729,-0.00825153,-0.00871259,-0.00712138,-0.00450809,-0.00830575,0.00739822,0.00904159,-0.00317657,0.000472671
410,NA18912,NA18912,AFR,-0.0721224,0.0031154,0.00919849,0.00426507,-0.00350058,0.00180854,-0.0109705,0.0164364,0.00240864,-0.016837,0.00164103,-0.00635853,-0.00855032,-0.00296955,-0.005208,-0.00305262,0.0066811,0.00202179,0.000486422,0.00690819
411,NA18916,NA18916,AFR,-0.0720047,0.00280676,0.0105304,-0.000357933,0.00185036,0.00527923,-0.00404758,0.00878406,-0.00954384,-0.0115006,-0.00194744,-0.00686698,-0.0067355,0.00312547,0.000859282,0.00353572,0.00355493,0.0151963,-0.00756724,-0.00921123
412,NA18940,NA18940,ASN,0.0222459,0.0618061,-0.00524116,-0.00138752,-0.00815656,0.00154072,-0.00396076,0.00329431,0.000701371,-0.0018306,-0.00244496,-2.18229e-05,-0.00384444,-0.0052717,0.00270307,0.00773207,-0.00263452,0.00581799,0.00050069,0.00579445
413,NA18941,NA18941,ASN,0.0221143,0.0614253,-0.00293427,-0.00243572,-0.00326309,0.000330808,-0.00476954,-0.00228612,0.00428268,0.0044808,-0.00356924,0.00118506,-0.0124093,-0.00584796,0.00155784,0.00427716,-0.000249089,-0.00301702,-0.00410752,0.00304237
414,NA18942,NA18942,ASN,0.0210586,0.0614283,0.00154868,0.00475961,-0.00458233,-0.000252734,-0.00972072,-0.0093646,0.00140288,-0.00305955,-0.00442139,0.000430712,-0.00877021,-0.0117278,0.00349284,-0.00411461,-0.00329881,0.00111209,0.000390545,0.0050651
415,NA18943,NA18943,ASN,0.0222069,0.0612448,0.00051571,-0.000172674,0.00296907,0.00317967,0.00279668,6.64792e-05,0.00501358,0.00250106,-0.00482996,0.00486152,-0.00631433,-0.00551475,0.00250449,-0.000317212,0.000560059,-0.00392062,-0.00201721,0.00396956
416,NA18944,NA18944,ASN,0.0223437,0.0613698,0.0014582,0.000991059,-0.00216532,0.00325847,-0.00277602,-0.00658345,0.000149427,-0.00517723,-0.00452296,-0.000835321,-0.00489326,-0.00789841,-0.000956643,0.00148288,0.00014354,0.00346933,-0.00568343,0.004127
417,NA18945,NA18945,ASN,0.0218204,0.0615963,-0.00362385,-0.00496502,-0.00606815,-0.000408282,-0.00238882,-0.00689528,0.00681878,-0.00504588,-0.00531921,0.00154057,0.0014371,-0.00797757,0.00591173,0.00837542,-0.00732068,0.00555281,0.000525912,0.00255713
418,NA18947,NA18947,ASN,0.0217273,0.0609536,-0.00490518,0.000272518,-0.000128826,-0.0010091,-0.00361296,-0.00462776,-0.00207521,-0.00501517,-0.00657188,-0.00136955,-0.00646334,-0.00425773,0.00257107,0.010185,-0.00662942,0.00804897,0.00102257,0.000127812
419,NA18948,NA18948,ASN,0.0215412,0.061264,-0.00443574,0.00012185,-0.00396706,-0.00165985,-0.00618201,-0.00555906,0.00302589,-0.00624628,0.000358063,-0.000867595,-0.00442001,-0.00720491,-0.00126931,0.00368502,-0.00236218,-0.00525462,0.00127386,0.00310189
420,NA18949,NA18949,ASN,0.0220546,0.0611474,-0.000528601,-0.00243518,-0.00580584,-0.00933013,0.00364098,-0.00301981,-0.00507254,-0.00545466,0.00245974,-0.00173203,-0.00783684,-0.00118541,0.00125404,0.00219167,-0.00215332,0.0056958,0.00155609,0.00195489
421,NA18950,NA18950,ASN,0.0222176,0.062286,-0.0023396,0.00440407,-0.00226765,9.74498e-05,0.00281974,-0.00262159,0.00188242,-0.00184125,-0.0024948,-0.00460447,-0.000935057,-0.000529975,-0.00107614,-0.00109862,-0.000150037,-0.00236163,-0.00263408,0.00237863
422,NA18951,NA18951,ASN,0.0213021,0.0618067,0.000708387,0.00203772,-0.00164883,0.00566044,-0.0100464,-0.00302997,0.00121645,-0.00248989,-0.00380858,0.00432275,-0.00670948,-0.00767617,0.000843303,0.0065244,-0.00484689,0.00259283,0.00244253,0.000485607
423,NA18952,NA18952,ASN,0.0224564,0.0611262,-0.00586432,0.00467509,-0.00381488,0.00261857,-0.00219459,0.000967525,0.00370075,-0.00528035,-0.00181693,-0.000798438,0.00116943,-0.0039524,0.00435682,-0.000473134,-0.00407336,0.00513874,-0.00479524,-0.00463476
424,NA18953,NA18953,ASN,0.0226079,0.0618554,0.00251881,-0.00083844,0.00330224,0.000148213,-0.00753925,-0.00134247,-0.00927907,-0.00212082,0.00336731,-0.00276224,-0.000820769,-0.00623772,0.00602259,0.011096,-0.00335896,0.00522284,-0.000482458,0.00527076
425,NA18955,NA18955,ASN,0.0217169,0.0615755,0.00343624,0.00105299,-0.00386346,0.00132647,-0.000741213,-0.00341439,0.00764605,0.000845339,0.00110668,-0.000188005,0.000359693,-0.00294039,0.00566395,0.00323397,-0.00733758,0.00211723,-0.00281912,-0.00236188
426,NA18956,NA18956,ASN,0.0213562,0.0604493,0.00212721,0.00828762,-0.00614527,0.00601179,-0.000485664,-0.00438017,0.00688441,-0.00131682,-0.00235398,-0.0018478,-0.00747602,-0.00455456,-0.000769736,0.00628001,-0.0058602,0.00424893,0.00131648,0.000472743
427,NA18959,NA18959,ASN,0.0215065,0.0613672,-0.00525013,0.00336295,-0.00344523,0.0012415,-0.00163711,-0.00272931,0.0012118,0.000203575,-0.00283099,-0.00212492,-0.00300247,-0.00590709,0.000290602,0.00801938,-0.00393749,-0.00538313,0.00605905,0.00401306
428,NA18960,NA18960,ASN,0.0212731,0.0610253,-0.00290474,-0.000169341,0.000254077,-0.0010075,0.00047033,-0.00648053,0.00551052,-0.00275217,0.0027337,-0.000199962,0.00320593,-0.00658945,0.00857348,0.0082333,0.00236744,-0.000349671,-0.00378714,0.000135138
429,NA18961,NA18961,ASN,0.0222584,0.0616238,-0.00138967,-0.00162837,-0.00235249,0.00315313,0.00185371,-0.000936305,0.00596322,-0.00784715,-0.0021261,0.00324724,-0.00217614,-0.00673644,0.00479376,0.00071433,-0.00535191,0.00844165,0.00239846,0.00341544
430,NA18963,NA18963,ASN,0.0226728,0.0616458,0.00289902,0.00216692,-0.00319038,0.000862488,0.000437538,-0.00282417,-0.00144985,0.0019992,-0.0034011,-0.000799157,0.0103079,-0.00693671,0.00345585,0.00713105,-0.00518242,0.00204905,-0.00603304,0.00081138
431,NA18964,NA18964,ASN,0.0219397,0.0605991,0.0013453,0.00168752,-0.00221734,-0.00165033,-0.00718627,-0.00502189,0.00385522,-0.000530347,-0.00321625,0.00291469,-0.00178949,-0.00156984,0.000764846,0.00974176,0.00296223,0.00441066,-0.0028517,-0.0018437
432,NA18965,NA18965,ASN,0.0215874,0.061282,-0.00261016,-0.00176769,-0.00523902,0.000313729,-0.00368239,0.000649238,-0.00430079,-0.00137619,-0.00374819,0.00144673,-0.00511668,-0.00641252,0.00269485,0.0103499,0.00301384,-0.00218183,0.00032851,0.00229719
433,NA18967,NA18967,ASN,0.0222229,0.0622149,-0.00123632,-0.00230056,-0.00108744,0.00158563,3.79005e-05,-0.00711544,0.00387903,-0.000950073,-0.00642004,-0.00348826,0.00539285,-0.00464436,0.00324822,0.00162131,-0.000346938,-0.00321552,-0.00166433,0.00807519
434,NA18968,NA18968,ASN,0.0218573,0.0622239,-0.000501126,-0.00275718,-0.00263361,0.00279099,-0.00340939,-0.00306307,0.00524394,-0.00357474,-0.00130036,0.00605545,0.000658804,-0.00658684,4.53899e-05,0.00134587,-0.00416943,-0.00126595,0.000838581,0.0031088
435,NA18970,NA18970,ASN,0.0223761,0.0629702,0.000201235,0.00440902,-0.00363043,0.00384293,-0.000404739,0.00278795,0.00500098,-0.00765067,-0.00212738,0.00266427,0.000774867,-0.00655797,-0.00451948,0.0024473,-0.000702232,-0.00220899,-0.00134825,0.00221743
436,NA18971,NA18971,ASN,0.0219374,0.061577,-0.00298356,0.00282141,-0.00898566,-0.00421453,-0.000668111,0.00140029,-0.000419876,-0.00283235,-0.00352511,-0.00320937,-0.00805717,-0.00905177,0.00770526,0.0028829,-0.0029598,0.00596927,0.0027973,0.000642916
437,NA18972,NA18972,ASN,0.0221647,0.0615268,0.000616794,-0.00413504,-0.00480958,0.00385322,-0.00404234,0.00499116,0.000550148,-0.00584736,-0.00797535,0.0055262,-0.000417313,-0.00824444,0.00288325,0.00428311,-0.00177124,-0.000183401,0.000582609,0.00184255
438,NA18973,NA18973,ASN,0.0219402,0.0609287,-0.000322462,0.000135452,-0.00667861,-0.00266929,-0.007111,-0.00106146,0.000907613,-0.00292869,-0.00286318,0.00423153,-0.00132526,-0.00708644,0.00167277,0.00943504,0.000229057,0.00236456,-0.00514137,-0.00692441
439,NA18974,NA18974,ASN,0.0221911,0.0617696,-0.0050393,0.00434604,-0.00174958,0.00525191,-0.00171326,-0.0017965,0.000307781,-0.0016283,0.00123922,0.0031704,-0.00990403,-0.00543032,0.000106517,0.00545283,0.0029086,0.00248586,0.00552356,0.00676417
440,NA18975,NA18975,ASN,0.0222688,0.0617013,-0.00305575,0.0026253,0.000854937,0.00584123,0.00112762,-0.00665597,-0.00161343,0.000605324,-0.00203007,-0.00102838,-0.00389543,-0.000841406,-0.000449398,0.00301454,-0.00113499,0.00495684,-0.00991629,0.00200273
441,NA18976,NA18976,ASN,0.02242,0.0624294,0.000547177,0.00832962,-0.00573366,-0.00702792,-0.00335421,0.000524948,0.00466547,0.00170007,0.00165269,-0.00294196,-0.00154641,0.000455948,0.0025232,-0.00356278,-0.00137955,-0.0010836,0.001807,-0.00616015
442,NA18977,NA18977,ASN,0.0216236,0.0608495,0.00345888,-0.00623211,-0.000119938,0.00820986,0.00507277,7.96516e-05,0.00174587,-0.00277574,-0.00126589,-0.00190463,0.000518776,-0.007388,0.00900542,0.00540704,0.00182346,0.00151282,-0.0026598,-0.000104376
443,NA18979,NA18979,ASN,0.0216636,0.0614979,-0.00153436,-0.000550492,-0.00655747,0.00203747,-0.00632876,-0.0117789,0.00112369,-0.00144378,0.00503505,0.000952726,-0.00498759,0.00316935,0.00403496,-0.00208809,-0.00114202,0.00283852,-0.00396478,-0.00293641
444,NA18980,NA18980,ASN,0.0227526,0.0607758,0.00203947,-0.00137664,-0.00642183,0.0079968,-0.00185294,-0.0052343,-0.000647885,-0.00576564,0.00515679,-0.00163528,-0.00600174,-0.0023169,-0.00147423,0.00427432,-0.00098239,0.00105862,0.00135438,-0.00197028
445,NA18981,NA18981,ASN,0.0221664,0.0612583,0.000347443,-0.000275083,0.0052441,0.0026899,-0.00639314,-0.00293821,0.00124622,0.00287473,-0.00360404,-0.00425631,0.00140784,-0.00723261,-0.00102718,0.00497162,0.000117593,-0.00243534,-0.000953226,0.000949798
446,NA18982,NA18982,ASN,0.0218694,0.0608418,-0.00654231,0.00343832,-0.0013608,0.00265257,0.0028354,-0.00262938,0.00443244,0.00240717,-0.0038208,0.00242715,-0.00462062,-0.00271942,0.000755577,0.00295043,-0.0033506,0.00137377,-0.00233561,-0.000455369
447,NA18983,NA18983,ASN,0.0216134,0.0611202,-0.000207006,-0.00187978,0.000326356,-0.00145239,1.10855e-05,-0.0069221,0.000883099,0.00115379,-0.00669476,-0.00650007,-0.00132397,-0.0081173,0.00248139,-0.00145739,-0.00452458,0.00130292,0.00147215,0.000248182
448,NA18984,NA18984,ASN,0.0216604,0.0615966,-0.00757563,-0.00428355,-0.00295721,0.00235123,0.00110979,-0.00678497,0.000759237,-0.0059125,-0.000481083,0.000272467,-0.00169473,-0.012001,0.000323447,0.00711235,-0.00245471,-0.00308907,-0.0026927,-0.00702099
449,NA18985,NA18985,ASN,0.021926,0.0612732,-0.00170736,-0.0014987,-0.000198829,0.000239812,-0.00115333,0.0030863,0.00266142,-0.00415871,-0.00231922,0.000486656,-0.00607448,-0.0054215,-0.000516543,0.00120481,0.00027088,-0.0002083,0.000592832,0.00413666
450,NA18986,NA18986,ASN,0.0214768,0.0609327,-0.00355359,0.00128465,-0.000925397,-0.00156131,-0.000344497,-0.00701954,0.0123801,-0.0034136,0.00298247,0.00087602,-0.00745523,-0.00367656,-0.00361578,0.00232,0.000267195,-0.00331945,-0.0011359,0.00563782
451,NA18987,NA18987,ASN,0.022512,0.0610654,-0.00191161,0.00325154,-0.00287213,0.000202332,-0.000852707,-0.00216442,0.000397402,-0.00115244,-0.00351226,0.000211587,-0.0029022,-0.00592221,0.00142192,0.00242989,-0.00280463,-0.000571984,0.00946607,0.0029081
452,NA18988,NA18988,ASN,0.0213736,0.0616148,-0.00422948,0.00180117,-0.000818631,0.0041668,-0.00387196,-0.001859,3.79511e-05,-0.00400348,-0.00629863,0.0015471,-0.00328206,-0.00768333,-0.000759522,0.00395828,-0.000923785,0.00368099,-0.000858617,0.00597344
453,NA18989,NA18989,ASN,0.0221276,0.0616893,-0.000203107,-0.00156337,0.00249937,-0.00387419,0.00110877,5.07568e-05,0.00039901,0.00272126,-0.00380836,0.00245839,0.00154324,-0.00817214,0.000314469,0.00842191,0.000594889,0.00674461,0.000496221,0.00484407
454,NA18990,NA18990,ASN,0.0210826,0.0614198,-0.00437891,0.000930808,0.00217427,-0.000433775,-0.00177473,-0.00385942,0.00213644,-0.00259685,-0.0037744,-0.00407866,-0.00481171,-0.00348452,0.00231561,0.00106357,-0.00443224,0.000994144,-0.0011914,0.000551793
455,NA18997,NA18997,ASN,0.02249,0.0613302,0.00152389,-7.20519e-05,-0.00269877,0.00230716,-0.0049675,-0.00763039,0.00365711,-0.000958531,-0.00438093,0.0032087,-0.00178048,-0.00343615,0.00747999,0.000640179,-0.00903983,0.00220113,0.000626042,-0.00211358
456,NA18999,NA18999,ASN,0.0218246,0.0603768,-0.00270144,0.00246492,-0.00542766,-0.00148987,0.00686016,-0.00456789,0.00359487,-0.00261371,-0.000841628,0.00425116,0.00146876,-0.00821889,0.00154373,0.00358714,-0.00330372,0.0031512,0.00125122,0.00451656
457,NA19000,NA19000,ASN,0.0217156,0.061931,-0.00072501,0.00481908,-0.0043903,0.00546564,0.00180243,-0.00958458,0.0072204,-0.00183485,-0.00712982,0.00238314,-0.00196783,-0.00929214,0.00407804,0.0111722,0.00217094,0.000561574,-0.00603495,0.00516368
458,NA19001,NA19001,ASN,0.0220055,0.0611057,0.00398298,0.000810111,0.000662092,0.00587347,0.00359249,-0.00225845,0.00414596,-0.00145144,-0.00173051,-0.00185999,-0.00653856,-0.00133351,0.00226522,0.000105461,-0.00434117,0.0064251,-0.00270398,0.000428296
459,NA19002,NA19002,ASN,0.0223084,0.0609519,-0.00411735,0.00327583,-0.00213424,0.00430855,-0.00348706,-0.00159301,-0.00192217,-0.00554736,0.00190979,0.000323358,-0.00571514,-0.000589119,0.00222261,0.00503798,-0.00523648,0.0062545,-5.60156e-05,-0.000241373
460,NA19003,NA19003,ASN,0.0222658,0.0612055,0.00127747,-0.00618001,-0.00714404,0.0030045,-0.000366624,-0.00765071,0.00290494,0.00187662,-0.0062194,0.000721613,-0.00529862,-0.00837626,0.00797963,0.00190161,-0.00682208,-0.0015559,-0.00460254,-0.00424798
461,NA19004,NA19004,ASN,0.0215598,0.0621016,-0.00145168,-0.00433978,0.00156262,-0.00044083,-0.00323849,-0.00235813,0.00692135,-0.00458971,-0.00258157,-0.00718061,0.00097062,-0.00247553,0.00828022,0.00502857,-0.000503824,0.00625098,-6.36461e-05,-0.00206669
462,NA19005,NA19005,ASN,0.0222629,0.0616934,-0.00157537,0.00619913,0.00419946,0.0025749,-0.00351602,-0.00326261,0.00550791,0.00429524,-0.00499207,0.00237217,-0.000757319,-0.0045895,2.74055e-05,0.000824776,0.00105631,-0.00384184,0.00104376,-0.000557529
463,NA19007,NA19007,ASN,0.0225011,0.0606739,7.06158e-06,0.00698964,0.00246139,0.00248064,-0.00755364,-0.00217982,0.0073615,-0.00378196,0.00414551,-0.000946068,-0.00330921,-0.00675021,0.00277258,0.00302456,-0.000644171,0.00179232,0.00125514,0.00336999
464,NA19009,NA19009,ASN,0.0216767,0.0612914,-0.00167621,0.000716394,0.000816677,0.00128614,-0.00882338,-0.00300914,0.00569456,0.00189311,-0.000450142,0.00535102,-0.00660693,-0.00140767,-0.00297062,0.00503525,-0.00303564,0.00672294,-0.000846544,0.00309679
465,NA19010,NA19010,ASN,0.0216493,0.0609909,-0.000364319,0.00909561,0.00121973,0.00250374,-0.00395506,-0.00307777,0.00494562,-0.00157096,-0.00238974,0.00395426,-0.00155589,-0.00409874,0.00188026,0.00320863,-0.00180248,0.00354588,-0.00296039,0.000674966
466,NA19012,NA19012,ASN,0.0220648,0.0607566,0.00117439,0.00107857,-0.00232486,0.00139208,-0.0020013,-0.00426583,-0.000227237,-0.00614623,-0.00373836,-0.00152212,-0.00774288,-0.0072838,-0.000481795,0.00234971,-0.00191966,0.0069933,-0.00275719,0.00249431
467,NA19027,NA19027,AFR,-0.065113,0.00127089,-0.015091,-0.0018967,-0.000882739,-0.00991846,0.0131849,-0.0280871,0.00636337,0.0124106,-0.00197728,0.0138194,0.0102831,0.00471834,0.00931038,0.00595866,-0.00991575,-0.0114494,0.0118694,0.000755891
468,NA19044,NA19044,AFR,-0.0668854,0.00150006,-0.00643267,0.00777924,-0.000609884,0.0023718,0.00736306,-0.0219288,0.00702705,0.0133765,-0.00906621,0.0190807,0.009596,0.000808117,-0.00217335,0.00466205,-0.0154908,-0.014518,0.00107955,0.00895517
469,NA19054,NA19054,ASN,0.0218312,0.0614259,0.00706692,0.00204489,-0.00382171,0.00248131,0.00795513,-0.00170275,0.00271477,-0.00471227,-0.00190054,-0.00422617,-0.00249975,-0.000650565,0.00814212,-0.00375309,0.00204612,0.00214911,-0.00471431,0.00314385
470,NA19055,NA19055,ASN,0.0211079,0.0622495,-0.000228116,-0.00261467,-0.00364767,0.00615378,-0.0022297,0.00271381,-0.00203091,-0.00185338,-0.00658394,-0.00680234,-0.00829289,-0.00601117,0.000679277,0.00277801,5.1771e-05,0.00259674,0.00371767,0.00458889
471,NA19056,NA19056,ASN,0.0218683,0.0611578,0.00220794,0.0019963,-0.00367646,0.00284031,0.000938597,-0.00601247,-6.21598e-05,0.00380044,-0.0018363,-0.000522255,-0.00447585,-0.00405322,0.00743485,-0.00497361,-0.00350816,0.00103547,0.00351837,0.012599
